sale_id,sale_date,customer_id,product_id,quantity,sales_value,currency,sales_channel,sales_value_usd,customer_name,region,channel_category
1766,2023-01-01 23:53:09.441530,CUST0015,PROD011,4,20.93,USD,Online,20.93,Customer_15,South,Wholesale
1767,2021-09-10 23:53:09.441530,CUST0069,PROD003,4,308.66,EUR,Retail,343.33704115684094,Customer_69,East,Online
1768,2023-03-13 23:53:09.441530,CUST0004,PROD018,1,190.24,USD,Retail,190.24,Customer_4,North,Online
1769,2021-10-10 23:53:09.441530,CUST0084,PROD012,6,213.67,EUR,Wholesale,237.67519466073412,Customer_84,East,Retail
1770,2023-07-08 23:53:09.441530,CUST0064,PROD017,7,417.7,EUR,Online,464.62736373748606,Customer_64,West,Wholesale
1771,2023-04-15 23:53:09.441530,CUST0022,PROD009,7,161.82,EUR,Retail,180.0,Customer_22,East,Retail
1772,2022-01-10 23:53:09.441530,CUST0024,PROD005,8,472.09,USD,Wholesale,472.09,Customer_24,North,Online
1773,2024-08-24 23:53:09.441530,CUST0047,PROD018,7,98.02,EUR,Online,109.03225806451613,Customer_47,South,Retail
1774,2024-06-25 23:53:09.441530,CUST0075,PROD009,6,334.73,GBP,Retail,441.71285299551334,Customer_75,South,Retail
1775,2024-04-03 23:53:09.441530,CUST0006,PROD013,8,339.33,JPY,Wholesale,2.3490978268093308,Customer_6,North,Wholesale
1776,2021-11-10 23:53:09.441530,CUST0027,PROD003,3,133.58,EUR,Wholesale,148.58731924360401,Customer_27,East,Wholesale
1777,2022-10-02 23:53:09.441530,CUST0010,PROD004,9,169.13,JPY,Retail,1.1708452404687535,Customer_10,North,Retail
1778,2023-03-30 23:53:09.441530,CUST0039,PROD018,3,419.05,USD,Retail,419.05,Customer_39,East,Online
1779,2024-01-05 23:53:09.441530,CUST0074,PROD020,4,383.28,USD,Online,383.28,Customer_74,East,Online
1780,2022-01-06 23:53:09.441530,CUST0090,PROD015,6,171.26,GBP,Online,225.99630509369226,Customer_90,West,Wholesale
1781,2024-03-17 23:53:09.441530,CUST0037,PROD020,8,271.64,EUR,Retail,302.1579532814238,Customer_37,South,Retail
1782,2022-05-22 23:53:09.441530,CUST0054,PROD006,3,40.22,JPY,Wholesale,0.2784331317427616,Customer_54,North,Wholesale
1783,2023-10-31 23:53:09.441530,CUST0097,PROD009,6,112.29,JPY,Retail,0.7773559513524291,Customer_97,East,Online
1784,2022-05-09 23:53:09.441530,CUST0051,PROD011,5,248.05,JPY,Online,1.717188919164396,Customer_51,West,Online
1785,2023-11-29 23:53:09.441530,CUST0060,PROD013,5,52.13,USD,Online,52.13,Customer_60,East,Wholesale
1786,2022-02-09 23:53:09.441530,CUST0072,PROD004,5,423.23,EUR,Retail,470.7786429365962,Customer_72,West,Online
1787,2021-12-02 23:53:09.441530,CUST0051,PROD015,9,361.82,GBP,Online,477.46107152282923,Customer_51,West,Online
1788,2023-12-10 23:53:09.441530,CUST0062,PROD017,7,472.38,GBP,Wholesale,623.3570863024545,Customer_62,North,Wholesale
1789,2022-07-31 23:53:09.441530,CUST0049,PROD012,9,349.8,USD,Online,349.8,Customer_49,North,Retail
1790,2023-11-29 23:53:09.441530,CUST0051,PROD006,9,470.8,EUR,Wholesale,523.6929922135706,Customer_51,West,Online
1791,2022-04-24 23:53:09.441530,CUST0028,PROD007,6,281.71,GBP,Online,371.7471628397994,Customer_28,East,Online
1792,2022-09-14 23:53:09.441530,CUST0036,PROD017,6,304.11,GBP,Wholesale,401.3064133016627,Customer_36,West,Retail
1793,2024-02-14 23:53:09.441530,CUST0025,PROD011,4,488.72,USD,Retail,488.72,Customer_25,West,Wholesale
1794,2022-12-25 23:53:09.441530,CUST0036,PROD012,8,324.64,JPY,Wholesale,2.2474025830176556,Customer_36,West,Retail
1795,2024-02-17 23:53:09.441530,CUST0077,PROD013,2,25.09,GBP,Retail,33.10899973607812,Customer_77,North,Wholesale
1796,2024-07-13 23:53:09.441530,CUST0060,PROD001,5,364.66,USD,Online,364.66,Customer_60,East,Wholesale
1797,2022-12-24 23:53:09.441530,CUST0007,PROD018,1,453.68,GBP,Wholesale,598.680390604381,Customer_7,East,Wholesale
1798,2024-03-03 23:53:09.441530,CUST0065,PROD019,2,399.83,GBP,Wholesale,527.6194246503035,Customer_65,South,Wholesale
1799,2024-05-19 23:53:09.441530,CUST0073,PROD011,1,296.08,USD,Online,296.08,Customer_73,East,Retail
1800,2024-04-19 23:53:09.441530,CUST0092,PROD018,6,338.94,USD,Online,338.94,Customer_92,North,Retail
1801,2023-02-17 23:53:09.441530,CUST0036,PROD010,2,495.19,EUR,Wholesale,550.8231368186874,Customer_36,West,Retail
1802,2024-06-30 23:53:09.441530,CUST0094,PROD006,4,54.42,GBP,Retail,71.81314330958037,Customer_94,West,Online
1803,2022-01-04 23:53:09.441530,CUST0073,PROD002,5,336.95,JPY,Online,2.332621674309386,Customer_73,East,Retail
1804,2021-11-29 23:53:09.441530,CUST0030,PROD005,7,148.86,JPY,Wholesale,1.0305210340931747,Customer_30,West,Retail
1805,2023-02-23 23:53:09.441530,CUST0099,PROD010,1,323.64,EUR,Online,360.0,Customer_99,North,Wholesale
1806,2023-12-23 23:53:09.441530,CUST0047,PROD015,5,307.74,EUR,Online,342.31368186874306,Customer_47,South,Retail
1807,2024-05-14 23:53:09.441530,CUST0091,PROD014,4,85.19,USD,Retail,85.19,Customer_91,North,Wholesale
1808,2022-11-19 23:53:09.441530,CUST0029,PROD006,7,111.31,JPY,Retail,0.7705716532642166,Customer_29,West,Wholesale
1809,2022-09-23 23:53:09.441530,CUST0005,PROD014,7,314.6,GBP,Retail,415.14911586170496,Customer_5,East,Retail
1810,2023-07-02 23:53:09.441530,CUST0065,PROD014,8,72.83,USD,Wholesale,72.83,Customer_65,South,Wholesale
1811,2021-10-11 23:53:09.441530,CUST0069,PROD012,4,139.94,GBP,Online,184.6661388229084,Customer_69,East,Online
1812,2022-05-10 23:53:09.441530,CUST0063,PROD004,4,419.27,JPY,Retail,2.902502713719235,Customer_63,South,Wholesale
1813,2024-08-17 23:53:09.441530,CUST0093,PROD012,5,170.27,USD,Wholesale,170.27,Customer_93,East,Wholesale
1814,2023-06-23 23:53:09.441530,CUST0056,PROD017,5,249.15,GBP,Retail,328.7806809184481,Customer_56,South,Wholesale
1815,2022-12-09 23:53:09.441530,CUST0017,PROD019,3,471.16,EUR,Retail,524.0934371523915,Customer_17,South,Online
1816,2022-06-12 23:53:09.441530,CUST0051,PROD016,5,121.3,GBP,Online,160.06861968857217,Customer_51,West,Online
1817,2024-06-05 23:53:09.441530,CUST0037,PROD018,5,200.92,GBP,Wholesale,265.1359197677487,Customer_37,South,Retail
1818,2023-10-16 23:53:09.441530,CUST0088,PROD006,8,307.16,USD,Online,307.16,Customer_88,North,Wholesale
1819,2022-08-09 23:53:09.441530,CUST0091,PROD009,7,380.12,JPY,Retail,2.6314769278482975,Customer_91,North,Wholesale
1820,2023-06-02 23:53:09.441530,CUST0009,PROD019,8,451.81,GBP,Online,596.2127210345737,Customer_9,East,Wholesale
1821,2022-09-15 23:53:09.441530,CUST0038,PROD012,5,458.58,GBP,Wholesale,605.1464766429136,Customer_38,South,Retail
1822,2023-07-20 23:53:09.441530,CUST0053,PROD011,2,390.55,GBP,Retail,515.3734494589602,Customer_53,North,Online
1823,2024-08-13 23:53:09.441530,CUST0013,PROD016,8,121.88,GBP,Retail,160.83399313803113,Customer_13,North,Retail
1824,2022-11-29 23:53:09.441530,CUST0090,PROD002,9,22.16,EUR,Retail,24.6496106785317,Customer_90,West,Wholesale
1825,2024-05-08 23:53:09.441530,CUST0053,PROD018,2,198.05,JPY,Retail,1.3710512616025343,Customer_53,North,Online
1826,2021-11-20 23:53:09.441530,CUST0075,PROD006,1,79.36,JPY,Wholesale,0.549389690082187,Customer_75,South,Retail
1827,2022-01-25 23:53:09.441530,CUST0088,PROD005,6,358.09,USD,Online,358.09,Customer_88,North,Wholesale
1828,2022-03-07 23:53:09.441530,CUST0097,PROD009,3,333.95,GBP,Wholesale,440.68355766693054,Customer_97,East,Online
1829,2024-01-29 23:53:09.441530,CUST0049,PROD013,1,31.55,USD,Retail,31.55,Customer_49,North,Retail
1830,2022-05-19 23:53:09.441530,CUST0070,PROD007,6,419.93,EUR,Wholesale,467.1078976640712,Customer_70,West,Online
1831,2022-10-03 23:53:09.441530,CUST0035,PROD001,8,131.88,EUR,Retail,146.69632925472746,Customer_35,North,Online
1832,2023-10-02 23:53:09.441530,CUST0016,PROD010,9,221.79,GBP,Retail,292.6761678543151,Customer_16,West,Retail
1833,2023-04-30 23:53:09.441530,CUST0013,PROD018,6,337.29,USD,Online,337.29,Customer_13,North,Retail
1834,2023-10-23 23:53:09.441530,CUST0011,PROD012,6,220.42,USD,Retail,220.42,Customer_11,North,Wholesale
1835,2021-12-08 23:53:09.441530,CUST0087,PROD003,1,226.23,JPY,Wholesale,1.5661344454043995,Customer_87,South,Retail
1836,2023-11-27 23:53:09.441530,CUST0002,PROD005,5,42.16,USD,Wholesale,42.16,Customer_2,South,Wholesale
1837,2023-11-27 23:53:09.441530,CUST0094,PROD014,3,206.71,EUR,Online,229.93325917686317,Customer_94,West,Online
1838,2022-10-23 23:53:09.441530,CUST0019,PROD015,7,384.78,EUR,Online,428.0088987764182,Customer_19,North,Wholesale
1839,2021-12-31 23:53:09.441530,CUST0045,PROD012,9,458.44,GBP,Retail,604.961731327527,Customer_45,South,Wholesale
1840,2022-10-25 23:53:09.441530,CUST0046,PROD004,6,212.61,USD,Retail,212.61,Customer_46,South,Online
1841,2024-08-20 23:53:09.441530,CUST0047,PROD016,5,217.56,USD,Retail,217.56,Customer_47,South,Retail
1842,2023-10-06 23:53:09.441530,CUST0049,PROD011,7,354.29,EUR,Retail,394.0934371523916,Customer_49,North,Retail
1843,2022-12-25 23:53:09.441530,CUST0079,PROD004,9,471.96,GBP,Wholesale,622.8028503562945,Customer_79,West,Online
1844,2023-01-30 23:53:09.441530,CUST0042,PROD006,5,140.86,JPY,Retail,0.975139008883277,Customer_42,West,Wholesale
1845,2022-01-31 23:53:09.441530,CUST0033,PROD016,5,225.67,JPY,Online,1.5622577036397065,Customer_33,South,Retail
1846,2021-11-29 23:53:09.441530,CUST0041,PROD002,4,400.03,GBP,Wholesale,527.8833465294273,Customer_41,East,Retail
1847,2024-05-07 23:53:09.441530,CUST0069,PROD013,5,308.75,GBP,Wholesale,407.42940089733435,Customer_69,East,Online
1848,2022-11-27 23:53:09.441530,CUST0086,PROD008,7,64.19,JPY,Retail,0.4443715247779181,Customer_86,North,Online
1849,2023-04-19 23:53:09.441530,CUST0091,PROD012,3,317.59,EUR,Retail,353.2703003337041,Customer_91,North,Wholesale
1850,2023-01-21 23:53:09.441530,CUST0099,PROD006,4,101.51,USD,Wholesale,101.51,Customer_99,North,Wholesale
1851,2022-09-19 23:53:09.441530,CUST0019,PROD003,9,260.01,JPY,Online,1.7999850468531933,Customer_19,North,Wholesale
1852,2022-10-08 23:53:09.441530,CUST0039,PROD015,2,269.26,GBP,Retail,355.3180258643441,Customer_39,East,Online
1853,2022-05-02 23:53:09.441530,CUST0007,PROD008,8,439.34,GBP,Wholesale,579.757191871206,Customer_7,East,Wholesale
1854,2023-09-10 23:53:09.441530,CUST0039,PROD002,9,236.62,USD,Wholesale,236.62,Customer_39,East,Online
1855,2023-06-21 23:53:09.441530,CUST0098,PROD016,5,146.93,GBP,Retail,193.89020849828452,Customer_98,South,Wholesale
1856,2023-06-10 23:53:09.441530,CUST0034,PROD013,7,123.17,EUR,Online,137.00778642936595,Customer_34,South,Online
1857,2024-02-16 23:53:09.441530,CUST0091,PROD001,6,438.38,GBP,Wholesale,578.490366851412,Customer_91,North,Wholesale
1858,2021-11-02 23:53:09.441530,CUST0044,PROD011,1,93.8,USD,Wholesale,93.8,Customer_44,South,Wholesale
1859,2024-07-01 23:53:09.441530,CUST0069,PROD001,8,218.68,JPY,Wholesale,1.5138676591125584,Customer_69,East,Online
1860,2022-03-30 23:53:09.441530,CUST0068,PROD008,9,101.71,EUR,Retail,113.13681868743046,Customer_68,North,Retail
1861,2022-04-28 23:53:09.441530,CUST0063,PROD002,1,388.92,GBP,Wholesale,513.2224861441014,Customer_63,South,Wholesale
1862,2023-01-04 23:53:09.441530,CUST0071,PROD013,8,242.44,USD,Wholesale,242.44,Customer_71,South,Wholesale
1863,2022-08-02 23:53:09.441530,CUST0048,PROD002,3,182.06,JPY,Retail,1.260356438714251,Customer_48,South,Retail
1864,2022-02-18 23:53:09.441530,CUST0003,PROD004,6,186.94,JPY,Online,1.2941394740922887,Customer_3,South,Online
1865,2023-07-02 23:53:09.441530,CUST0085,PROD002,8,427.58,USD,Wholesale,427.58,Customer_85,North,Online
1866,2022-02-09 23:53:09.441530,CUST0034,PROD013,5,281.35,JPY,Retail,1.947716599100596,Customer_34,South,Online
1867,2022-12-07 23:53:09.441530,CUST0009,PROD004,8,361.76,JPY,Online,2.5043751799915817,Customer_9,East,Wholesale
1868,2024-05-20 23:53:09.441530,CUST0061,PROD015,7,449.55,JPY,Retail,3.112123679138699,Customer_61,South,Wholesale
1869,2023-01-08 23:53:09.441530,CUST0020,PROD012,7,451.85,JPY,Online,3.1280460113865445,Customer_20,West,Retail
1870,2023-07-30 23:53:09.441530,CUST0040,PROD012,7,170.97,USD,Retail,170.97,Customer_40,South,Online
1871,2022-09-28 23:53:09.441530,CUST0012,PROD005,9,476.7,USD,Online,476.7,Customer_12,East,Retail
1872,2023-08-02 23:53:09.441530,CUST0028,PROD010,6,22.19,GBP,Online,29.282132488783322,Customer_28,East,Online
1873,2022-07-03 23:53:09.441530,CUST0048,PROD002,6,194.65,GBP,Retail,256.86196885721824,Customer_48,South,Retail
1874,2022-02-28 23:53:09.441530,CUST0097,PROD008,9,448.94,EUR,Wholesale,499.377085650723,Customer_97,East,Online
1875,2023-05-20 23:53:09.441530,CUST0074,PROD005,6,144.57,JPY,Online,1.000822423074367,Customer_74,East,Online
1876,2023-01-21 23:53:09.441530,CUST0075,PROD008,7,143.81,JPY,Retail,0.9955611306794268,Customer_75,South,Retail
1877,2023-02-26 23:53:09.441530,CUST0007,PROD013,7,158.28,EUR,Wholesale,176.0622914349277,Customer_7,East,Wholesale
1878,2023-05-15 23:53:09.441530,CUST0082,PROD013,2,310.03,USD,Wholesale,310.03,Customer_82,North,Retail
1879,2023-04-15 23:53:09.441530,CUST0083,PROD015,8,224.78,USD,Retail,224.78,Customer_83,South,Online
1880,2023-09-12 23:53:09.441530,CUST0014,PROD015,6,366.1,EUR,Retail,407.23025583982206,Customer_14,West,Wholesale
1881,2023-03-06 23:53:09.441530,CUST0081,PROD011,4,448.51,GBP,Online,591.8580100290313,Customer_81,South,Retail
1882,2021-09-19 23:53:09.441530,CUST0087,PROD010,7,340.36,GBP,Retail,449.1422538928477,Customer_87,South,Retail
1883,2023-03-06 23:53:09.441530,CUST0019,PROD006,8,110.19,JPY,Wholesale,0.7628181697348309,Customer_19,North,Wholesale
1884,2022-09-30 23:53:09.441530,CUST0054,PROD005,1,467.01,GBP,Retail,616.270783847981,Customer_54,North,Wholesale
1885,2023-05-16 23:53:09.441530,CUST0060,PROD005,4,139.6,USD,Wholesale,139.6,Customer_60,East,Wholesale
1886,2021-12-12 23:53:09.441530,CUST0067,PROD008,4,83.45,EUR,Wholesale,92.82536151279199,Customer_67,North,Online
1887,2022-03-09 23:53:09.441530,CUST0034,PROD001,9,54.08,EUR,Retail,60.15572858731924,Customer_34,South,Online
1888,2021-09-15 23:53:09.441530,CUST0089,PROD002,6,286.06,EUR,Wholesale,318.1979977753059,Customer_89,South,Retail
1889,2022-09-26 23:53:09.441530,CUST0041,PROD017,4,65.74,GBP,Wholesale,86.75112166798627,Customer_41,East,Retail
1890,2022-10-28 23:53:09.441530,CUST0031,PROD007,1,78.0,EUR,Online,86.76307007786428,Customer_31,West,Retail
1891,2022-01-05 23:53:09.441530,CUST0039,PROD009,8,157.01,EUR,Wholesale,174.6496106785317,Customer_39,East,Online
1892,2023-03-24 23:53:09.441530,CUST0078,PROD004,9,148.01,GBP,Online,195.3153866455529,Customer_78,North,Online
1893,2021-09-27 23:53:09.441530,CUST0052,PROD007,5,306.08,USD,Online,306.08,Customer_52,East,Wholesale
1894,2024-06-28 23:53:09.441530,CUST0047,PROD010,5,410.21,JPY,Online,2.839782570169026,Customer_47,South,Retail
1895,2022-04-28 23:53:09.441530,CUST0020,PROD016,8,3830.6,USD,Online,3830.6,Customer_20,West,Retail
1896,2022-04-18 23:53:09.441530,CUST0096,PROD010,8,138.62,GBP,Wholesale,182.92425442069148,Customer_96,North,Retail
1897,2023-10-27 23:53:09.441530,CUST0097,PROD007,5,130.2,EUR,Wholesale,144.82758620689654,Customer_97,East,Online
1898,2023-08-14 23:53:09.441530,CUST0052,PROD002,4,483.24,JPY,Retail,3.345351232803881,Customer_52,East,Wholesale
1899,2023-09-27 23:53:09.441530,CUST0095,PROD002,6,14.04,USD,Online,14.04,Customer_95,East,Online
1900,2023-11-09 23:53:09.441530,CUST0071,PROD008,5,441.06,JPY,Wholesale,3.053349504884695,Customer_71,South,Wholesale
1901,2023-10-14 23:53:09.441530,CUST0062,PROD014,8,107.87,USD,Online,107.87,Customer_62,North,Wholesale
1902,2023-08-25 23:53:09.441530,CUST0005,PROD018,9,474.17,USD,Online,474.17,Customer_5,East,Retail
1903,2022-03-17 23:53:09.441530,CUST0057,PROD001,1,177.73,GBP,Retail,234.5341778833465,Customer_57,South,Wholesale
1904,2024-03-31 23:53:09.441530,CUST0004,PROD017,9,225.77,USD,Online,225.77,Customer_4,North,Online
1905,2021-11-16 23:53:09.441530,CUST0011,PROD017,9,356.49,EUR,Wholesale,396.5406006674082,Customer_11,North,Wholesale
1906,2024-04-11 23:53:09.441530,CUST0019,PROD005,6,297.96,GBP,Wholesale,393.1908155186064,Customer_19,North,Wholesale
1907,2024-01-02 23:53:09.441530,CUST0084,PROD016,5,165.79,JPY,Wholesale,1.147723244943621,Customer_84,East,Retail
1908,2022-12-09 23:53:09.441530,CUST0027,PROD007,7,281.38,GBP,Wholesale,371.3116917392452,Customer_27,East,Wholesale
1909,2023-04-02 23:53:09.441530,CUST0029,PROD015,8,368.05,USD,Online,368.05,Customer_29,West,Wholesale
1910,2024-03-26 23:53:09.441530,CUST0018,PROD019,9,30.74,JPY,Wholesale,0.21280543186903259,Customer_18,South,Retail
1911,2022-11-21 23:53:09.441530,CUST0037,PROD002,9,15.49,EUR,Retail,17.230255839822025,Customer_37,South,Retail
1912,2021-11-24 23:53:09.441530,CUST0061,PROD016,3,234.45,GBP,Online,309.38242280285033,Customer_61,South,Wholesale
1913,2021-12-08 23:53:09.441530,CUST0047,PROD009,8,74.6,USD,Wholesale,74.6,Customer_47,South,Retail
1914,2024-06-26 23:53:09.441530,CUST0089,PROD020,1,335.53,JPY,Wholesale,2.3227913648346292,Customer_89,South,Retail
1915,2023-12-22 23:53:09.441530,CUST0020,PROD018,7,114.89,EUR,Retail,127.79755283648498,Customer_20,West,Retail
1916,2021-11-24 23:53:09.441530,CUST0070,PROD010,5,222.1,EUR,Online,247.05228031145717,Customer_70,West,Online
1917,2021-10-11 23:53:09.441530,CUST0100,PROD020,2,106.86,GBP,Retail,141.0134600158353,Customer_100,South,Retail
1918,2022-10-11 23:53:09.441530,CUST0049,PROD004,2,278.76,JPY,Retail,1.9297866684388914,Customer_49,North,Retail
1919,2023-06-24 23:53:09.441530,CUST0015,PROD002,8,66.87,USD,Wholesale,66.87,Customer_15,South,Wholesale
1920,2024-07-05 23:53:09.441530,CUST0018,PROD014,5,21.32,JPY,Wholesale,0.14759309718437785,Customer_18,South,Retail
1921,2022-01-24 23:53:09.441530,CUST0038,PROD001,3,35.05,EUR,Retail,38.98776418242491,Customer_38,South,Retail
1922,2022-06-02 23:53:09.441530,CUST0089,PROD008,1,477.59,JPY,Online,3.3062376774993907,Customer_89,South,Retail
1923,2022-04-18 23:53:09.441530,CUST0084,PROD011,7,79.72,GBP,Online,105.19926101873845,Customer_84,East,Retail
1924,2022-08-30 23:53:09.441530,CUST0022,PROD001,3,357.15,JPY,Online,2.472461287964378,Customer_22,East,Retail
1925,2022-11-08 23:53:09.441530,CUST0076,PROD005,7,43.28,JPY,Retail,0.2996167563855475,Customer_76,South,Retail
1926,2022-10-02 23:53:09.441530,CUST0060,PROD013,2,63.0,GBP,Online,83.1353919239905,Customer_60,East,Wholesale
1927,2023-01-10 23:53:09.441530,CUST0097,PROD017,4,259.35,JPY,Wholesale,1.795416029773377,Customer_97,East,Online
1928,2023-02-20 23:53:09.441530,CUST0093,PROD010,2,237.79,GBP,Retail,313.78991818421747,Customer_93,East,Wholesale
1929,2023-03-15 23:53:09.441530,CUST0066,PROD007,4,476.27,GBP,Retail,628.490366851412,Customer_66,North,Online
1930,2022-11-14 23:53:09.441530,CUST0026,PROD013,5,472.97,GBP,Retail,624.1356558458697,Customer_26,North,Retail
1931,2023-10-11 23:53:09.441530,CUST0064,PROD004,8,392.01,EUR,Online,436.0511679644049,Customer_64,West,Wholesale
1932,2022-08-14 23:53:09.441530,CUST0096,PROD013,2,305.03,JPY,Online,2.1116473937218934,Customer_96,North,Retail
1933,2023-01-31 23:53:09.441530,CUST0058,PROD001,3,232.93,GBP,Wholesale,307.3766165215096,Customer_58,West,Retail
1934,2022-01-14 23:53:09.441530,CUST0003,PROD011,5,184.53,USD,Online,184.53,Customer_3,South,Online
1935,2024-05-17 23:53:09.441530,CUST0030,PROD009,9,474.07,USD,Online,474.07,Customer_30,West,Retail
1936,2022-09-01 23:53:09.441530,CUST0019,PROD013,5,305.43,EUR,Online,339.7441601779755,Customer_19,North,Wholesale
1937,2022-08-24 23:53:09.441530,CUST0010,PROD011,9,293.75,GBP,Online,387.63525996305094,Customer_10,North,Retail
1938,2024-03-07 23:53:09.441530,CUST0089,PROD008,4,123.63,GBP,Wholesale,163.1433095803642,Customer_89,South,Retail
1939,2022-07-24 23:53:09.441530,CUST0046,PROD007,5,32.88,EUR,Wholesale,36.57397107897664,Customer_46,South,Online
1940,2024-04-17 23:53:09.441530,CUST0019,PROD020,9,473.14,JPY,Wholesale,3.275431425976385,Customer_19,North,Wholesale
1941,2022-12-05 23:53:09.441530,CUST0058,PROD015,4,163.73,GBP,Online,216.05964634468197,Customer_58,West,Retail
1942,2024-04-01 23:53:09.441530,CUST0085,PROD015,5,226.87,GBP,Online,299.3797835840591,Customer_85,North,Online
1943,2024-04-18 23:53:09.441530,CUST0006,PROD012,5,66.17,USD,Retail,66.17,Customer_6,North,Wholesale
1944,2023-12-13 23:53:09.441530,CUST0051,PROD017,4,420.09,GBP,Retail,554.3547110055423,Customer_51,West,Online
1945,2022-02-14 23:53:09.441530,CUST0014,PROD006,4,23.54,EUR,Online,26.18464961067853,Customer_14,West,Wholesale
1946,2022-04-03 23:53:09.441530,CUST0058,PROD013,5,418.66,USD,Retail,418.66,Customer_58,West,Retail
1947,2022-09-11 23:53:09.441530,CUST0008,PROD016,6,78.74,EUR,Wholesale,87.58620689655172,Customer_8,West,Wholesale
1948,2021-12-26 23:53:09.441530,CUST0002,PROD001,7,444.42,EUR,Wholesale,494.349276974416,Customer_2,South,Wholesale
1949,2022-03-07 23:53:09.441530,CUST0018,PROD013,6,367.59,GBP,Wholesale,485.0752177355502,Customer_18,South,Retail
1950,2023-10-05 23:53:09.441530,CUST0086,PROD007,1,90.69,JPY,Retail,0.6278244832857047,Customer_86,North,Online
1951,2022-09-03 23:53:09.441530,CUST0057,PROD013,2,287.25,GBP,Wholesale,379.0577988915281,Customer_57,South,Wholesale
1952,2022-01-25 23:53:09.441530,CUST0094,PROD007,7,163.2,JPY,Wholesale,1.1297933142819165,Customer_94,West,Online
1953,2023-06-12 23:53:09.441530,CUST0100,PROD008,3,97.33,USD,Wholesale,97.33,Customer_100,South,Retail
1954,2023-10-08 23:53:09.441530,CUST0092,PROD018,2,431.0,EUR,Online,479.42157953281423,Customer_92,North,Retail
1955,2022-09-07 23:53:09.441530,CUST0035,PROD017,6,207.73,EUR,Online,231.0678531701891,Customer_35,North,Online
1956,2023-10-19 23:53:09.441530,CUST0066,PROD016,4,205.29,GBP,Wholesale,270.90261282660333,Customer_66,North,Online
1957,2022-02-05 23:53:09.441530,CUST0056,PROD017,5,93.24,JPY,Wholesale,0.6454775038213597,Customer_56,South,Wholesale
1958,2022-08-15 23:53:09.441530,CUST0100,PROD008,6,197.7,EUR,Online,219.91101223581757,Customer_100,South,Retail
1959,2024-02-07 23:53:09.441530,CUST0082,PROD007,3,437.09,EUR,Online,486.1957730812013,Customer_82,North,Retail
1960,2023-02-03 23:53:09.441530,CUST0043,PROD018,1,187.93,JPY,Retail,1.3009929997120135,Customer_43,West,Retail
1961,2023-02-02 23:53:09.441530,CUST0073,PROD004,3,476.29,EUR,Online,529.7997775305896,Customer_73,East,Retail
1962,2023-10-21 23:53:09.441530,CUST0092,PROD002,3,473.69,EUR,Wholesale,526.9076751946607,Customer_92,North,Retail
1963,2022-05-29 23:53:09.441530,CUST0072,PROD016,6,81.0,EUR,Online,90.10011123470522,Customer_72,West,Online
1964,2024-03-22 23:53:09.441530,CUST0008,PROD018,4,96.88,JPY,Wholesale,0.6706763252918633,Customer_8,West,Wholesale
1965,2022-02-28 23:53:09.441530,CUST0005,PROD008,7,432.71,JPY,Retail,2.9955445160718637,Customer_5,East,Retail
1966,2022-12-30 23:53:09.441530,CUST0013,PROD014,2,202.45,USD,Online,202.45,Customer_13,North,Retail
1967,2023-12-23 23:53:09.441530,CUST0007,PROD018,4,12.14,EUR,Retail,13.503893214682982,Customer_7,East,Wholesale
1968,2021-12-31 23:53:09.441530,CUST0021,PROD019,8,144.2,EUR,Wholesale,160.4004449388209,Customer_21,South,Retail
1969,2024-05-10 23:53:09.441530,CUST0093,PROD004,6,302.84,USD,Wholesale,302.84,Customer_93,East,Wholesale
1970,2023-10-28 23:53:09.441530,CUST0037,PROD014,3,401.64,JPY,Wholesale,2.780454575662923,Customer_37,South,Retail
1971,2022-10-17 23:53:09.441530,CUST0045,PROD002,2,75.36,JPY,Wholesale,0.521698677477238,Customer_45,South,Wholesale
1972,2023-07-16 23:53:09.441530,CUST0052,PROD017,3,64.17,GBP,Retail,84.6793349168646,Customer_52,East,Wholesale
1973,2021-12-20 23:53:09.441530,CUST0048,PROD006,1,461.83,JPY,Online,3.1971350878358917,Customer_48,South,Retail
1974,2024-02-03 23:53:09.441530,CUST0062,PROD008,1,378.06,GBP,Online,498.89152810768013,Customer_62,North,Wholesale
1975,2021-12-29 23:53:09.441530,CUST0078,PROD016,2,298.99,USD,Wholesale,298.99,Customer_78,North,Online
1976,2021-10-07 23:53:09.441530,CUST0051,PROD001,3,386.9,JPY,Wholesale,2.678413194213686,Customer_51,West,Online
1977,2023-01-08 23:53:09.441530,CUST0004,PROD018,9,220.14,USD,Retail,220.14,Customer_4,North,Online
1978,2023-10-18 23:53:09.441530,CUST0086,PROD003,8,381.64,GBP,Retail,503.61572974399576,Customer_86,North,Online
1979,2024-03-29 23:53:09.441530,CUST0056,PROD018,9,192.18,EUR,Wholesale,213.77085650723026,Customer_56,South,Wholesale
1980,2022-01-25 23:53:09.441530,CUST0075,PROD010,7,129.61,EUR,Wholesale,144.1713014460512,Customer_75,South,Retail
1981,2024-06-16 23:53:09.441530,CUST0034,PROD002,7,367.22,USD,Online,367.22,Customer_34,South,Online
1982,2023-06-21 23:53:09.441530,CUST0045,PROD019,5,215.64,EUR,Online,239.86651835372635,Customer_45,South,Wholesale
1983,2022-06-27 23:53:09.441530,CUST0016,PROD011,7,490.87,USD,Online,490.87,Customer_16,West,Retail
